image_path,label
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_126.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_127.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_128.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_129.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_130.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_131.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_132.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_133.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_134.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_135.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_136.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_137.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_138.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_139.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_140.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_141.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_142.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_143.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_144.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_145.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_146.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_147.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_148.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_149.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_150.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_151.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_152.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_153.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_154.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_155.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_156.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_157.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_158.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_159.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_160.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_161.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_162.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_163.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_164.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_165.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_166.jpg,Abrasions
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_167.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_168.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_169.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_170.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_171.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_172.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_173.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_174.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_175.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_176.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_177.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_178.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_179.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_180.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_181.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_182.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_183.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_184.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_185.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_186.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_187.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_188.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_189.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_190.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_191.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_192.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_193.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_194.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_195.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_196.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_197.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_198.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_199.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_200.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_201.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_202.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_203.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_204.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_205.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_206.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_207.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_208.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_209.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_210.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_211.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_212.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_213.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_214.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_215.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_216.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_217.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_218.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_219.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_220.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_221.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_222.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_223.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_224.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_225.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_226.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_227.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_228.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_229.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_230.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_231.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_232.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_233.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_234.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_235.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_236.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_237.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_238.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_239.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_240.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_241.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_242.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_243.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_244.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_245.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_246.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_247.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_248.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_249.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_250.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_251.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_252.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_253.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_254.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_255.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_256.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_257.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_258.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_259.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_260.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_261.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_262.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_263.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_264.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_265.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_266.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_267.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_268.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_269.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_270.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_271.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_272.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_273.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_274.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_275.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_276.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_277.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_278.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_279.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_280.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_281.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_282.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_283.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_284.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_285.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_286.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_287.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_288.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_289.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_290.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_291.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_292.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_293.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_294.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_295.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_296.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_297.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_298.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_299.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_300.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_301.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_302.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_303.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_304.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_305.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_306.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_307.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_308.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_309.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_310.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_311.jpg,Burns
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_312.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_313.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_314.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_315.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_316.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_317.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_318.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_319.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_320.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_321.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_322.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_323.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_324.jpg,Cut
